"chain";"providedId";"gln";"orgNumber";"name";"address";"postcode";"city";"phone";"email";"latitude";"longitude";"hasPost";"openSunday"
"Joker";"7080001221201";"7080001221201";;"Joker Austafjord";"Øvermølnveien 6, Austafjord";"7900";"RØRVIK";"74393820";"joker.austafjord@joker.no";64.9166472028;10.9396618092;true;false
"Joker";"7080001249717";"7080001249717";;"Joker Brekkvasselv";;"7896";"BREKKVASSELV";"74334132";"joker.brekkvasselv@joker.no";64.846771995;13.0163036069;false;true
"Joker";"7080000002535";"7080000002535";;"Joker Dolmøy";"Kjerringvågveien 33";"7252";"DOLMØY";"72442167";"joker.dolmoy@joker.no";63.6539918605;8.7763260198;true;true
"Joker";"7080000021451";"7080000021451";;"Joker Eriksholmen";;"4170";"SJERNARØY";"51710499";"joker.eriksholmen@joker.no";59.2531450889;5.836324342;false;false
"Joker";"7080000908554";"7080000908554";;"Joker Espevær";"Espevær";"5444";"ESPEVÆR";"53424285";"joker.espevar@joker.no";59.5895232592;5.152768244;true;false
"Joker";"7080001041939";"7080001041939";;"Joker Fjærland";"Fjærland";"6848";"FJÆRLAND";"57692224";"joker.fjarland@joker.no";61.4051917501;6.7412814305;true;false
"Joker";"7080001221195";"7080001221195";;"Joker Foldereid";;"7985";"FOLDEREID";"74396124";"joker.foldereid@joker.no";64.9624954882;12.1771706995;true;false
"Joker";"7080000011360";"7080000011360";;"Joker Hasselvika";"Hasselvika";"7112";"HASSELVIKA";"73854117";"joker.hasselvika@joker.no";63.6323998939;9.8277245524;true;false
"Joker";"7080000016631";"7080000016631";;"Joker Hervik";"Hervikvegen 868";"5566";"HERVIK";"52774590";"joker.hervik@joker.no";59.3199896327;5.5946872565;false;false
"Joker";"7080000076666";"7080000076666";;"Joker Homborsund";"Homborsundveien 139";"4888";"HOMBORSUND";"37046281";"joker.homborsund@joker.no";58.268080372;8.5114216495;false;true
"Joker";"7080000507566";"7080000507566";;"Joker Hongsand";"Kråkøyveien 4";"7180";"ROAN";"72537400";"joker.hongsand@joker.no";64.145239781;10.1590285401;false;false
"Joker";"7080000715626";"7080000715626";;"Joker Hopestrand";"Åkvågveien 456";"4950";"RISØR";"37154022";"joker.hopestrand@joker.no";58.6896315331;9.1432157649;false;false
"Joker";"7080001253004";"7080001253004";;"Joker Husbysjøen";"Sørfjordveien 585";"7113";"HUSBYSJØEN";"91992463";"joker.husbysjoen@joker.no";63.7524753195;10.1329196428;false;false
"Joker";"7080000456635";"7080000456635";;"Joker Hvasser";"HVASSERVN.247";"3148";"HVASSER";"33393020";"joker.hvasser@joker.no";59.0817299655;10.4515337718;false;true
"Joker";"7080001253929";"7080001253929";;"Joker Valle";"Valle";"4747";"VALLE";"37937123";"joker.valle@joker.no";59.2117837536;7.5351593406;false;false
"Joker";"7080001166526";"7080001166526";;"Joker Fjellstrand";"Fjellstrandveien 1";"1458";"FJELLSTRAND";"66962600";"joker.fjellstrand@joker.no";59.7984860247;10.6154162445;false;false
"Joker";"7080000011506";"7080000011506";;"Joker Knarrlagsund";"Berge 3";"7242";"KNARRLAGSUND";"72442720";"joker.knarrlagsund@joker.no";63.6636855333;9.0774430327;true;true
"Joker";"7080000993239";"7080000993239";;"Joker Hellesylt";"Hellesyltvegen 49";"6218";"HELLESYLT";"70265020";"joker.hellesylt@joker.no";62.0845234802;6.8694225755;false;false
"Joker";"7080001106676";"7080001106676";;"Joker Duestien";"DUESTIEN 15";"3717";"SKIEN";"35523341";"joker.duestien@joker.no";59.2139252859;9.6028305921;false;true
"Joker";"7080001235192";"7080001235192";;"Joker Gimle";"Gimlemoen 1";"4686";"KRISTIANSAND S";"38108232";"joker.gimle@joker.no";58.1621231546;8.0084167109;false;true
"Joker";"7080001267261";"7080001267261";;"Joker Haugesund";"Sørhauggata 152";"5527";"HAUGESUND";"52737459";"joker.haugesund@joker.no";59.4137130336;5.268960781;false;true
"Joker";"7080001102135";"7080001102135";;"Joker Holtet";"Marienlundv 3 A";"1178";"OSLO";"22280704";"joker.holtet@joker.no";59.8831134855;10.7839795164;false;true
"Joker";"7080001101084";"7080001101084";;"Joker Flakkavåg";"Flakkavåg";"5694";"ONARHEIM";"53433712";"joker.flakkavag@joker.no";59.9258227732;5.6018954929;false;false
"Joker";"7080000985975";"7080000985975";;"Joker Gjeving";"Kufallet 1";"4912";"GJEVING";"37166400";"joker.gjeving@joker.no";58.6492206438;9.1212520425;true;false
"Joker";"7080001113803";"7080001113803";;"Joker Hedalen";"Hedalsveien 2036";"3528";"HEDALEN";"61349503";"joker.hedalen@joker.no";60.5994927616;9.7438990833;true;false
"Joker";"7080000035304";"7080000035304";;"Joker Husby - Leka";"Skeisveien 116";"7994";"LEKA";"74399770";"joker.husby@joker.no";65.0876313833;11.7129358854;true;false
"Joker";"7080000919024";"7080000919024";;"Joker Høllen";"Høllenveien 234";"4640";"SØGNE";"38166746";"joker.hollen@joker.no";58.0775418111;7.8094638237;false;true
"Joker";"7080000909476";"7080000909476";;"Joker Skippergata";"Skippergt. 21";"4611";"KRISTIANSAND S";"38071150";"joker.skippergata@joker.no";58.1468689123;7.9927588889;false;true
"Joker";"7080003409652";"7080003409652";;"Joker Starveien";"STARVEIEN 6";"1088";"OSLO";"22102416";"joker.starveien@joker.no";59.944769205;10.9364893379;false;true
"Joker";"7080000880164";"7080000880164";;"Joker Sørkjosen";"Ringveien 45";"9152";"SØRKJOSEN";"77767860";"joker.sorkjosen@joker.no";69.7926347241;20.939189938;true;true
"Joker";"7080001028619";"7080001028619";;"Joker Tinnheia";"Tinnheiv 8";"4629";"KRISTIANSAND S";"38013990";"joker.tinnheia@joker.no";58.1452255928;7.9648418565;false;true
"Joker";"7080003272157";"7080003272157";;"Joker Tjuvholmen";"Olav Selvaags Plass 4";"0252";"OSLO";"22831770";"joker.tjuvholmen@joker.no";59.907995589;10.722199563;false;true
"Joker";"7080001223113";"7080001223113";;"Joker Torvet Halden";"Storgt. 2B";"1767";"HALDEN";"69185350";"joker.torvet.halden@joker.no";59.1195229828;11.3865592533;false;true
"Joker";"7080001258573";"7080001258573";;"Joker Ulvøya";"Vargveien 16";"0139";"OSLO";"22288060";"joker.ulvoya@joker.no";59.8702486743;10.772699693;true;true
"Joker";"7080000035434";"7080000035434";;"Joker Vannareid";"Varesenteret";"9136";"VANNAREID";"77749798";"joker.vannareid@joker.no";70.1858079995;19.6281793682;true;true
"Joker";"7080001080754";"7080001080754";;"Joker Vatnestrøm";"Vatnestrømveien 87";"4730";"VATNESTRØM";"37961725";"joker.vatnestrom@joker.no";58.418773205;8.0597120998;false;true
"Joker";"7080000037063";"7080000037063";;"Joker Vennesla";"Ludeflaten";"4700";"VENNESLA";"38154210";"joker.vennesla@joker.no";58.2823982098;7.9756067184;false;true
"Joker";"7080000877836";"7080000877836";;"Joker Vestbyen";"Hernesveien 12";"8003";"BODØ";"75522296";"joker.vestbyen@joker.no";67.2770694944;14.3683806917;false;true
"Joker";"7080000034253";"7080000034253";;"Joker Vikane Gressvik";"Vikaneveien 435";"1621";"GRESSVIK";"69332157";"joker.vikane.gressvik@joker.no";59.2176015746;10.7909880175;false;true
"Joker";"7080001118594";"7080001118594";;"Joker Vangsvik";;"9304";"VANGSVIK";"77853609";"joker.vangsvik@joker.no";69.1698769292;17.7381073417;false;false
"Joker";"7080000016891";"7080000016891";;"Joker Jostedal";"Gjerde";"6871";"JOSTEDAL";"57683117";"joker.jostedal@joker.no";61.6311499613;7.2636279088;false;false
"Joker";"7080001059149";"7080001059149";;"Joker Jendem";"Jendem";"6409";"MOLDE";"71267550";"joker.jendem@joker.no";62.7869926465;7.0124314273;false;false
"Joker";"7080000758142";"7080000758142";;"Joker Åmli";"Gata 50";"4865";"ÅMLI";"37081125";"joker.amli@joker.no";58.7696411049;8.486583427;false;false
"Joker";"7080001298470";"7080001298470";;"Joker Uranienborg";"Eilert Sundtsgate 14";"0259";"OSLO";"22436090";"joker.uranienborg@joker.no";59.9211527477;10.7161796803;false;true
"Joker";"7080003496423";"7080003496423";;"Joker Københavngate";"Københavngate 10";"0566";"OSLO";"91660098";"joker.kobenhavngate@joker.no";59.9273354563;10.7669388833;false;true
"Joker";"7080003502803";"7080003502803";;"Joker Oslo S";"Jernbanetorget 1";"0154";"OSLO";"22172504";"joker.oslo.s@joker.no";59.9108748376;10.750736027;false;true
"Joker";"7080001283469";"7080001283469";;"Joker Kjelsås";"KJELSÅSVEIEN 87";"0491";"OSLO";"22153249";"joker.kjelsas@joker.no";59.9561915151;10.7891960897;false;true
"Joker";"7080001312879";"7080001312879";;"Joker Braskereidfoss";"Braskereidfossveien 1";"2435";"BRASKEREIDFOSS";"62423392";"joker.braskereidfoss@joker.no";60.7254414365;11.7989918542;true;false
"Joker";"7080000069118";"7080000069118";;"Joker Ustaoset";"Ustaoset";"3593";"USTAOSET";"32093150";"joker.ustaoset@joker.no";60.4989226702;8.0421751776;false;true
"Joker";"7080001016142";"7080001016142";;"Joker Kjellmyra";"Holmbakken 2";"2280";"GJESÅSEN";"62951058";"joker.kjellmyra@joker.no";60.6409624289;12.0336341979;true;false
"Joker";"7080001356262";"7080001356262";;"Joker Klovholt";"Ulefossveien 538";"3729";"SKIEN";"35596943";"joker.klovholt@joker.no";59.184114533;9.512380487;false;true
"Joker";"7080001230081";"7080001230081";;"Joker Åsgårdstrand";"Bakkegt. 8";"3179";"ÅSGÅRDSTRAND";"33081108";"joker.asgardstrand@joker.no";59.3482935071;10.4696794965;false;true
"Joker";"7080001266578";"7080001266578";;"Joker Ilaveien - Fredrikstad";"Ilaveien 28";"1605";"FREDRIKSTAD";"69319470";"joker.ilaveien@joker.no";59.2192892894;10.9449091625;false;true
"Joker";"7080000526680";"7080000526680";;"Joker Inndyr";"Inndyr";"8140";"INNDYR";"75757205";"joker.inndyr@joker.no";67.0359180679;14.0275202886;false;true
"Joker";"7080001196912";"7080001196912";;"Joker Kirkeveien";"Kirkeveien 90";"0364";"OSLO";"47976302";"joker.kirkeveien@joker.no";59.9318436851;10.7222789592;false;true
"Joker";"7080001235215";"7080001235215";;"Joker Kronprinsensgate";"Kronprinsensgt. 49";"4614";"KRISTIANSAND S";"38023799";"joker.kronprinsensgate@joker.no";58.150435349;7.996963828;false;true
"Joker";"7080001172886";"7080001172886";;"Joker Krossen";"Suldalsveien 1";"4617";"KRISTIANSAND S";"38030207";"joker.krossen@joker.no";58.1521662887;7.9569023462;false;true
"Joker";"7080000734696";"7080000734696";;"Joker Kvarstein";"Venneslaveien 171";"4700";"VENNESLA";"38155588";"joker.kvarstein@joker.no";58.2375323345;7.939344163;false;true
"Joker";"7080001077013";"7080001077013";;"Joker Langåsen";"Trollåsv 42";"8011";"BODØ";"75580880";"joker.langasen@joker.no";67.2915808134;14.4479699759;false;true
"Joker";"7080001263232";"7080001263232";;"Joker Lysaker Stasjon";"Drammensveien 305";"1366";"LYSAKER";"47462915";"joker.lysaker.stasjon@joker.no";59.9131741887;10.6382330663;false;true
"Joker";"7080001118341";"7080001118341";;"Joker Nordberg";"Carl Kjelsens vei 21B";"0860";"OSLO";"47976295";"joker.nordberg@joker.no";59.9612523238;10.7446001093;true;true
"Joker";"7080000377220";"7080000377220";;"Joker Oddernesveien";"Oddernesv 25";"4630";"KRISTIANSAND S";"38093100";"joker.oddernes@joker.no";58.1568802747;8.0050002988;false;true
"Joker";"7080001235246";"7080001235246";;"Joker Os Sentrum";"Torggata 2";"5200";"OS";"56576930";"joker.os.sentrum@joker.no";60.1856587515;5.470494655;false;true
"Joker";"7080001114046";"7080001114046";;"Joker Reinslettveien";"Reinslettveien 66";"8009";"BODØ";"75533186";"joker.reinslettveien@joker.no";67.2882282526;14.4206124178;false;true
"Joker";"7080000054527";"7080000054527";;"Joker Nedstrand";"Stranda 30";"5560";"NEDSTRAND";"52778122";"joker.nedstrand@joker.no";59.3458203147;5.8577381751;false;false
"Joker";"7080001035679";"7080001035679";;"Joker Reipå";"Reipåveien 125";"8146";"REIPÅ";"75750800";"joker.reipa@joker.no";66.9088687937;13.638247878;false;true
"Joker";"7080001279738";"7080001279738";;"Joker Rømskog";;"1950";"RØMSKOG";"69859136";"joker.romskog@joker.no";59.7412849303;11.8050492384;true;false
"Joker";"7080001071073";"7080001071073";;"Joker Rønvik";"Smed Qvales vei 9";"8012";"BODØ";"75509240";"joker.ronvik@joker.no";67.2986112267;14.404571765;true;true
"Joker";"7080001272296";"7080001272296";;"Joker Sagene";"Dannevigsveien 7";"0463";"OSLO";"22353120";"joker.sagene@joker.no";59.9368319372;10.7549700574;false;true
"Joker";"7080003317292";"7080003317292";;"Joker Sandaker";"Grefsenveien 9A";"0482";"OSLO";"47456169";"joker.sandaker@joker.no";59.9416482491;10.7720326937;false;true
"Joker";"7080000034437";"7080000034437";;"Joker Sirevåg";"Vågen 27";"4364";"SIREVÅG";"51438106";"joker.sirevag@joker.no";58.5040800504;5.8018892619;true;false
"Joker";"7080000016648";"7080000016648";;"Joker Rasmussen";"Nedstrand";"5560";"NEDSTRAND";"52778111";"joker.rasmussen@joker.no";59.3458861843;5.8599990313;false;false
"Joker";"7080001100391";"7080001100391";;"Joker Skartveit";"Skartveit";"4182";"SKARTVEIT";"51710712";"joker.skartveit@joker.no";59.2012257977;5.9511195528;true;false
"Joker";"7080000012541";"7080000012541";;"Joker Stoksund";;"7177";"REVSNES";"72534145";"joker.stoksund@joker.no";64.0385055106;10.0555415459;true;false
"Joker";"7080001250638";"7080001250638";;"Joker Sunndalsporten";"Moaveien";"7342";"LØNSET";"71692020";"joker.sunndalsporten@joker.no";62.548696086;9.1132728737;true;false
"Joker";"7080001008406";"7080001008406";;"Joker Sæbø";"Øyragata 38";"6165";"SÆBØ";"70040016";"joker.sebo@joker.no";62.2093555109;6.4751938538;false;false
"Joker";"7080000018482";"7080000018482";;"Joker Tonnes";"Tonnesveien 309";"8750";"TONNES";"75091000";"joker.tonnes@joker.no";66.511001225;13.0073588372;false;false
"Joker";"7080001200947";"7080001200947";;"Joker Tyinkrysset";"Turistveien 2";"2985";"TYINKRYSSET";"61367717";"joker.tyinkrysset@joker.no";61.2040013025;8.2463010255;false;true
"Joker";"7080000059133";"7080000059133";;"Joker Øra";"Ørveien 21";"9064";"SVENSBY";"77711040";"joker.ora@joker.no";69.8127794956;19.9850838846;false;false
"Joker";"7080000559688";"7080000559688";;"Joker Ålfoten";;"6737";"ÅLFOTEN";"57795832";"joker.alfoten@joker.no";61.8369808127;5.6744424405;false;false
"Joker";"7080001193348";"7080001193348";;"Joker Ålvundfjord";"Ålvundfjordvn 231";"6622";"ÅLVUNDFJORD";"71698344";"joker.alvundfjord@joker.no";62.8516237877;8.5206857941;true;true
"Joker";"7080003476333";"7080003476333";;"Joker Jessheim";"ENERGIVEGEN 16";"2069";"JESSHEIM";"47451012";"joker.jessheim@joker.no";60.1521884456;11.1857169549;false;true
"Joker";"7080001134150";"7080001134150";;"Joker Rykene";"Prestveien 29";"4821";"RYKENE";"37093302";"joker.rykene@joker.no";58.409498602;8.6388875082;true;false
"Joker";"7080000005024";"7080000005024";;"Joker Egersund";"Nonsfjellveien 57";"4371";"EGERSUND";"51490802";"joker.egersund@joker.no";58.437674735;6.0005130816;false;false
"Joker";"7080001130213";"7080001130213";;"Joker Karusellberget";"Bjørn";"8820";"DØNNA";"75053700";"joker.karusellberget@joker.no";66.0805664421;12.582123801;false;false
"Joker";"7080001300982";"7080001300982";;"Joker Kvanne";"Stangvikveien 19";"6640";"KVANNE";"99259901";"joker.kvanne@joker.no";62.8896397539;8.5290839999;false;true
"Joker";"7080001217280";"7080001217280";;"Joker Bogen";"HORSFJORDVEIEN 8";"7982";"BINDALSEIDET";"75031632";"joker.bogen@joker.no";65.0740282332;11.9512978731;false;false
"Joker";"7080001363611";"7080001363611";;"Joker Kolsås";"Brynsveien 134";"1352";"KOLSÅS";"47463242";"joker.kolsas@joker.no";59.9139705747;10.5009199254;false;true
"Joker";"7080000512553";"7080000512553";;"Joker Sørvågen";"Sørvågen";"8392";"SØRVÅGEN";"76091116";"joker.sorvagen@joker.no";67.8916133439;13.0263093891;true;false
"Joker";"7080001154486";"7080001154486";;"Joker Gilje";"Linlandveien 1";"4335";"DIRDAL";"51616341";"joker.gilje@joker.no";58.8077677168;6.2457015213;false;false
"Joker";"7080003132314";"7080003132314";;"Joker Gratangen";"Foldvikneset 9";"9470";"GRATANGEN";"77020624";"joker.gratangen@joker.no";68.6933938182;17.4271999925;false;false
"Joker";"7080000700462";"7080000700462";;"Joker Honningsvåg";"Nordvågveien 8";"9750";"HONNINGSVÅG";"78472749";"joker.honningsvag@joker.no";70.9763617819;25.9834989894;false;false
"Joker";"7080001147631";"7080001147631";;"Joker Folldal";"Liaveien 1";"2580";"FOLLDAL";"62490174";"joker.folldal@joker.no";62.1343598184;9.9932559225;false;false
"Joker";"7080001153250";"7080001153250";;"Joker Aremark";"Fosby";"1798";"AREMARK";"69199150";"joker.aremark@joker.no";59.2206630188;11.6974902976;true;false
"Joker";"7080001182335";"7080001182335";;"Joker Madlatuå";"Grenaderveien 2";"4045";"HAFRSFJORD";"51551035";"joker.madlatua@joker.no";58.9410259271;5.6501249024;false;false
"Joker";"7080000027088";"7080000027088";;"Joker Vadsø";"Oscarsgate 84";"9800";"VADSØ";"78953626";"joker.vadso@joker.no";70.0747711028;29.7816023242;false;false
"Joker";"7080000078332";"7080000078332";;"Joker Fenstad";"Svanfossvegen 1";"2170";"FENSTAD";"63904141";"joker.fenstad@joker.no";60.2199393108;11.3917857601;true;false
"Joker";"7080000194285";"7080000194285";;"Joker Finsland";"Songdalsveien 736";"4646";"FINSLAND";"38180033";"joker.finsland@joker.no";58.2703565188;7.6585488505;true;false
"Joker";"7080000457564";"7080000457564";;"Joker Rydland";"Rydland";"5419";"FITJAR";"53497440";"joker.rydland@joker.no";59.8669007074;5.349157849;false;false
"Joker";"7080000034000";"7080000034000";;"Joker Stolmen";"Årland 121";"5398";"STOLMEN";"56185013";"joker.stolmen@joker.no";59.9879885024;5.0807404479;false;true
"Joker";"7080000866670";"7080000866670";;"Joker Tverrelvdalen";"Tverelvdalen 92";"9517";"ALTA";"78433801";"joker.tverrelvdalen@joker.no";69.9326388704;23.4297899899;false;false
"Joker";"7080000032730";"7080000032730";;"Joker Manndalen";"Sentrumveien 8";"9144";"SAMUELSBERG";"77716105";"joker.manndalen@joker.no";69.5413074786;20.5450437243;false;false
"Joker";"7080000011858";"7080000011858";;"Joker Skibotn";;"9143";"SKIBOTN";"77715304";"joker.skibotn@joker.no";69.3886661769;20.2735915048;true;false
"Joker";"7080000023578";"7080000023578";;"Joker Engenes";"Hamnenesveien 25";"9068";"NORD-LENANGEN";"77713202";"joker.engenes@joker.no";69.9084763248;20.1602425691;true;false
"Joker";"7080000018321";"7080000018321";;"Joker Risøyhamn";"Risøyhamn";"8493";"RISØYHAMN";"76147505";"joker.risoyhamn@joker.no";68.9747854337;15.6443002389;true;false
"Joker";"7080000875399";"7080000875399";;"Joker Vik";"Temseveien 2";"4885";"GRIMSTAD";"37045731";"joker.vik@joker.no";58.3686196489;8.624121807;false;false
"Joker";"7080000017836";"7080000017836";;"Joker Loen";"Loen";"6789";"LOEN";"57877663";"joker.loen@joker.no";61.8718622243;6.8482739049;true;true
"Joker";"7080000034826";"7080000034826";;"Joker Hjelledalen";;"6798";"HJELLEDALEN";"57875320";"joker.hjelledalen@joker.no";61.9186440171;7.1697963199;false;false
"Joker";"7080000017218";"7080000017218";;"Joker Åram";"Hakallestrand";"6149";"ÅRAM";"70026006";"joker.aram@joker.no";62.1738483597;5.4414301215;true;false
"Joker";"7080000007387";"7080000007387";;"Joker Lepsøy";;"6292";"KJERSTAD";"70218000";"joker.lepsoy@joker.no";62.6103201232;6.2051028222;true;false
"Joker";"7080000021420";"7080000021420";;"Joker Lysefjorden";"Lysefjorden Marina";"4110";"FORSAND";"51703900";"joker.lysefjorden@joker.no";58.9055219883;6.0980402056;true;false
"Joker";"7080000783113";"7080000783113";;"Joker Brandval";"Goggestredet 2";"2219";"BRANDVAL";"62825194";"joker.brandval@joker.no";60.3173454033;12.0155202903;true;false
"Joker";"7080000060757";"7080000060757";;"Joker Vestsida";"vestsidevn. 1124";"2860";"HOV";"61127060";"joker.vestsida@joker.no";60.6996288995;10.28174802;false;false
"Joker";"7080000010875";"7080000010875";;"Joker Rollag";"Neset 8";"3626";"ROLLAG";"32746736";"joker.rollag@joker.no";59.9836678477;9.2964094719;true;false
"Joker";"7080000866311";"7080000866311";;"Joker Skogbygda";;"2164";"SKOGBYGDA";"63908295";"joker.skogbygda@joker.no";60.2290176321;11.5115919883;true;false
"Joker";"7080000009053";"7080000009053";;"Joker Figgjo";"FIGGENVEIEN 55";"4332";"FIGGJO";"51609185";"joker.figgjo@joker.no";58.7856951548;5.8149409189;false;false
